date,value
2014-10-10,35.3844413757
2014-10-13,35.0633544922
2014-10-14,35.2881164551
2014-10-15,35.0954704285
2014-10-16,34.9670295715
2014-10-17,35.1275749207
2014-10-20,35.8339729309
2014-10-21,35.7697486877
2014-10-22,35.8018608093
2014-10-23,36.0266265869
2014-10-24,36.1550674438
2014-10-27,36.2192840576
2014-10-28,36.4119338989
2014-10-29,36.6045951843
2014-10-30,36.8935813904
2014-10-31,38.7238082886
2014-11-03,38.9806861877
2014-11-04,37.9531822205
2014-11-05,37.7605285645
2014-11-06,37.2788887024
2014-11-07,37.1504516602
2014-11-10,37.4394378662
2014-11-11,37.6641960144
2014-11-12,37.4715499878
2014-11-13,37.7926483154
2014-11-14,37.7926483154
2014-11-17,37.1825637817
2014-11-18,37.6963043213
2014-11-19,37.4715499878
2014-11-20,37.0862426758
2014-11-21,37.3752250671
2014-11-24,37.4394378662
2014-11-25,37.5357589722
2014-11-26,37.4394378662
2014-11-28,37.311000824
2014-12-01,37.50365448
2014-12-02,37.8247489929
2014-12-03,37.7926483154
2014-12-04,37.6963043213
2014-12-05,37.7284202576
2014-12-08,37.1183433533
2014-12-09,37.311000824
2014-12-10,36.7330284119
2014-12-11,36.8293647766
2014-12-12,36.4761581421
2014-12-15,35.7697486877
2014-12-16,35.8018608093
2014-12-17,36.4026527405
2014-12-18,36.9840545654
2014-12-19,37.1778717041
2014-12-22,37.0809593201
2014-12-23,37.1455688477
2014-12-24,37.0809593201
2014-12-26,37.3393669128
2014-12-29,36.9517555237
2014-12-30,36.4995536804
2014-12-31,36.3057479858
2015-01-02,36.370349884
2015-01-05,35.9504470825
2015-01-06,35.3690338135
2015-01-07,35.8858299255
2015-01-08,36.3380508423
2015-01-09,35.9504470825
2015-01-12,35.8212471008
2015-01-13,36.1119499207
2015-01-14,36.0473480225
2015-01-15,36.3057479858
2015-01-16,36.6287498474
2015-01-20,36.9194602966
2015-01-21,36.9840545654
2015-01-22,37.1455688477
2015-01-23,37.0163574219
