date,value
2004-09-07,6221.1077673913
2004-09-08,6226.1475011326
2004-09-09,6226.2171283521
2004-09-10,6219.0655679516
2004-09-13,6298.3868236861
2004-09-14,6294.0304767722
2004-09-15,6239.211993685
2004-09-16,6262.355684096
2004-09-17,6185.6152568795
2004-09-20,6234.2485036306
2004-09-21,6322.5832725736
2004-09-22,6349.0743907124
2004-09-23,6321.6977550554
2004-09-24,6284.045605453
2004-09-27,6242.8806116929
2004-09-29,6201.0625564167
2004-09-30,6235.4213182947
2004-10-01,6336.7563282907
2004-10-04,6478.0538032315
2004-10-05,6483.7126251326
2004-10-06,6463.7009442617
2004-10-07,6512.3063499496
2004-10-08,6529.8491094189
2004-10-11,6520.6993007341
2004-10-12,6396.6589186269
2004-10-13,6377.7005068685
2004-10-14,6224.8577526676
2004-10-15,6215.2990844603
2004-10-18,6162.6694508271
2004-10-19,6194.8464813282
2004-10-20,6174.7058499775
2004-10-21,6180.7846453187
2004-10-22,6154.9047746454
2004-10-26,6037.5180916106
2004-10-27,6027.0910633446
2004-10-28,6066.3361227564
2004-10-29,6069.7206368911
2004-11-01,6011.7625939336
2004-11-02,6118.5623657426
2004-11-03,6216.773002615
2004-11-04,6208.2077572035
2004-11-05,6286.7165730469
2004-11-08,6291.8159761947
2004-11-09,6301.6719368318
2004-11-10,6303.3841648823
2004-11-11,6236.1822853672
2004-11-12,6277.6675211037
2004-11-15,6260.5468736928
2004-11-16,6256.1386449295
2004-11-17,6377.51389383
2004-11-18,6393.3074028086
2004-11-19,6367.1870363321
2004-11-22,6175.462177428
2004-11-23,6187.935184819
2004-11-24,6251.5940741001
2004-11-25,6193.633635484
2004-11-26,6117.2547803065
2004-11-29,6127.7888906307
2004-11-30,6191.6577562338
2004-12-01,6148.2779208106
2004-12-02,6210.7116089187
2004-12-03,6230.3532894808
2004-12-06,6259.9262981645
2004-12-07,6263.8249758305
2004-12-08,6230.4868076328
2004-12-09,6261.1162790257
2004-12-10,6258.4397668935
2004-12-13,6227.2341959569
2004-12-14,6257.1976393477
2004-12-15,6345.7804065091
2004-12-16,6362.7461413329
2004-12-17,6353.461349116
2004-12-20,6324.7273760857
2004-12-21,6333.9882167318
2004-12-22,6344.4760955825
2004-12-23,6338.7842810939
2004-12-24,6363.6075282316
2004-12-27,6326.4041693937
2004-12-28,6342.0761724783
2004-12-29,6437.3629917594
2004-12-30,6451.4838740557
2004-12-31,6495.833876467
2005-01-03,6494.5407527991
2005-01-04,6414.5264515275
2005-01-05,6343.5698372301
2005-01-06,6341.7116916122
2005-01-07,6291.002393011
2005-01-10,6291.3816222466
2005-01-11,6332.0900502216
2005-01-12,6234.2374711201
2005-01-13,6207.5755929483
2005-01-14,6246.1990184601
2005-01-17,6289.6448827476
2005-01-18,6274.1852656563
2005-01-19,6245.0012157658
2005-01-20,6233.4996848188
2005-01-21,6193.9169643538
2005-01-24,6110.5530406808
2005-01-25,6117.1292955069
2005-01-26,6160.6279286037
2005-01-27,6167.0355431668
2005-01-28,6203.3677731544
2005-01-31,6313.6168799307
2005-02-01,6293.9133456141
2005-02-02,6326.0997595438
2005-02-03,6344.2523184663
2005-02-14,6422.9053047969
2005-02-15,6429.2641266859
2005-02-16,6458.3122792671
2005-02-17,6387.184059384
2005-02-18,6431.4980924696
2005-02-21,6457.6195769653
2005-02-22,6422.0447411544
2005-02-23,6443.4998839008
2005-02-24,6456.4397581935
2005-02-25,6526.5358026673
2005-03-01,6592.8036693301
2005-03-02,6555.4862684319
2005-03-03,6535.6397535941
2005-03-04,6536.261013296
