date,value
2018-10-23,52.1388549805
2018-10-24,50.3960037231
2018-10-25,51.1984062195
2018-10-26,49.7747879028
2018-10-29,49.050037384
2018-10-30,50.0595169067
2018-10-31,50.2752151489
2018-11-01,51.3450775146
2018-11-02,52.4408378601
2018-11-05,52.2078819275
2018-11-06,52.673789978
2018-11-07,53.4503097534
2018-11-08,52.3718070984
2018-11-09,51.2415428162
2018-11-12,50.4909172058
2018-11-13,51.2070350647
2018-11-14,51.0085906982
2018-11-15,52.3027877808
2018-11-16,52.4925994873
2018-11-19,51.7247123718
2018-11-20,50.8187789917
2018-11-21,51.4917602539
2018-11-23,50.568561554
2018-11-26,51.966293335
2018-11-27,52.2510261536
2018-11-28,53.3726577759
2018-11-29,52.8377227783
2018-11-30,52.3027877808
2018-12-03,53.7522888184
2018-12-04,52.4235801697
2018-12-06,52.0180664062
2018-12-07,50.8877983093
2018-12-10,50.9395675659
2018-12-11,50.8619232178
2018-12-12,51.7419700623
2018-12-13,51.621181488
2018-12-14,50.6634788513
2018-12-17,50.3787460327
2018-12-18,51.0871963501
2018-12-19,50.5011978149
2018-12-20,50.9472579956
2018-12-21,50.6761245728
2018-12-24,50.2825393677
2018-12-26,51.2183914185
2018-12-27,51.323348999
2018-12-28,51.751914978
2018-12-31,51.4807853699
2019-01-02,50.7898254395
2019-01-03,49.6965332031
2019-01-04,51.2708740234
2019-01-07,51.4632835388
2019-01-08,50.8860321045
2019-01-09,52.1804924011
2019-01-10,52.3904075623
2019-01-11,52.3466682434
2019-01-14,51.751914978
2019-01-15,52.4866104126
2019-01-16,53.3699874878
2019-01-17,53.4662017822
2019-01-18,53.7460823059
2019-01-22,52.5915679932
2019-01-23,53.3175086975
2019-01-24,53.9559898376
2019-01-25,55.5040855408
2019-01-28,55.0317878723
2019-01-29,55.3291549683
2019-01-30,56.9909667969
2019-01-31,56.6061286926
2019-02-01,56.0113754272
2019-02-04,56.1950416565
2019-02-05,57.0609321594
2019-02-06,56.5361557007
2019-02-07,55.5040855408
2019-02-08,54.8131256104
2019-02-11,54.8830986023
2019-02-12,55.5565643311
2019-02-13,55.2417030334
2019-02-14,55.5828056335
2019-02-15,55.460357666
2019-02-19,55.6702728271
2019-02-20,56.1250724792
2019-02-21,55.8626899719
2019-02-22,56.3962173462
2019-02-25,56.5798835754
2019-02-26,56.4137077332
2019-02-27,56.2825050354
2019-02-28,55.0755195618
2019-03-01,55.145488739
2019-03-04,54.7081680298
2019-03-05,54.5769805908
2019-03-06,54.3408279419
2019-03-07,53.4312095642
2019-03-08,53.0813598633
2019-03-11,53.6061401367
2019-03-12,53.9122581482
2019-03-13,53.5624084473
2019-03-14,53.2212944031
2019-03-15,54.2358703613
2019-03-18,54.3933029175
2019-03-19,54.2708587646
2019-03-20,54.5157585144
2019-03-21,54.996799469
2019-03-22,53.5449180603
2019-03-25,53.5711517334
2019-03-26,53.3787345886
2019-03-27,52.7927322388
2019-03-28,53.0726127625
2019-03-29,53.3087654114
2019-04-01,54.3583183289
2019-04-02,54.2271270752
2019-04-03,55.2417030334
2019-04-04,55.3466567993
2019-04-05,55.4778518677
2019-04-08,55.1279907227
2019-04-09,55.1192474365
2019-04-10,55.5303268433
2019-04-11,55.1629753113
2019-04-12,55.9326553345
2019-04-15,55.8801765442
2019-04-16,56.1163291931
2019-04-17,56.23878479
2019-04-18,55.3554000854
2019-04-22,55.0842666626
2019-04-23,55.294178009
2019-04-24,53.868522644
2019-04-25,53.5798950195
2019-04-26,53.4662017822
2019-04-29,54.2883529663
2019-04-30,53.772315979
2019-05-01,53.3524932861
2019-05-02,53.7198371887
2019-05-03,53.7373313904
2019-05-06,52.8014755249
2019-05-07,51.8656158447
2019-05-08,51.9880714417
2019-05-09,50.3437652588
2019-05-10,50.5099411011
2019-05-13,48.6382331848
2019-05-14,49.3904190063
2019-05-15,49.6440544128
2019-05-16,48.9530982971
2019-05-17,48.3408584595
2019-05-20,48.1659355164
2019-05-21,48.7869224548
2019-05-22,48.8831291199
2019-05-23,48.4195823669
2019-05-24,48.4633140564
2019-05-28,48.5070381165
2019-05-29,48.0347366333
2019-05-30,48.6207466125
2019-05-31,48.6032447815
2019-06-03,49.52161026
2019-06-04,49.8714675903
2019-06-05,49.3729286194
2019-06-06,49.3729286194
2019-06-07,49.8189888
2019-06-10,50.2737960815
2019-06-11,50.6936149597
2019-06-12,50.1775894165
2019-06-13,49.9064483643
2019-06-14,49.5478477478
2019-06-17,49.7577590942
2019-06-18,50.9822502136
2019-06-19,51.3408432007
2019-06-20,52.1542510986
2019-06-21,51.9180984497
2019-06-24,52.0230560303
2019-06-25,51.7869110107
2019-06-26,52.2679519653
2019-06-27,52.5740737915
2019-06-28,52.3641662598
2019-07-01,52.1629981995
2019-07-02,51.7781639099
2019-07-03,50.8860321045
2019-07-05,50.5536727905
2019-07-08,49.5828323364
2019-07-09,49.3991622925
2019-07-10,50.0376434326
2019-07-11,50.2563018799
2019-07-12,50.3874969482
2019-07-15,50.2213172913
2019-07-16,50.2737960815
2019-07-17,49.8277320862
